nuts2_id,nuts2_name,parent_country,source_layer,country,country_code,iso3_code,scenario,scenario_label,scenario_description,forest_area_ha,harvest_total_m3,industrial_roundwood_m3,wood_fuel_m3,changed_harvest_m3,shifted_volume_m3,harvest_intensity_m3_per_ha,biodiversity_pressure_proxy,delta_biodiversity_pressure_proxy,supply_chain_savings_tco2e,substitution_gain_tco2e,forest_carbon_retention_tco2e,net_climate_benefit_tco2e,net_climate_benefit_tco2e_per_ha,benefit_tco2e_per_forest_ha,marginal_climate_benefit_tco2e_per_changed_m3,carbon_value_eur,carbon_value_eur_per_ha,value_eur_per_forest_ha,value_metric_basis,is_forest_only,includes_food_policy,available_policy_options,excluded_policy_categories,forest_policy_eligible,forest_carbon_opportunity_cost_tco2e_per_m3,carbon_stock_density_tco2e_per_ha,wood_fuel_share_baseline,material_recovery_ratio,naturally_regenerating_share,planted_share
SE21,Småland med öarna,Sweden,sweden_slu_empirical,Småland med öarna,SE,SWE,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,2217500.0,8253610.889820235,7729126.112708254,524484.7771119808,131121.19427799524,131121.19427799524,3.722034223143285,2.5701676285908017,0.0,2622.423885559896,91784.83599459752,0.0,94407.25988015742,0.042573736135358475,0.042573736135358475,0.7200000000000065,9440725.988015741,4.257373613535847,4.257373613535847,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5813223417148217,219.9173243141676,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE21,Småland med öarna,Sweden,sweden_slu_empirical,Småland med öarna,SE,SWE,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,2217500.0,9491652.52329327,7598004.9184302585,1893647.6048630113,1238041.6334730352,0.0,4.280339356614777,2.955692772879422,0.38552514428862006,-123804.16334730352,495216.65338921547,-719701.2615109878,-348288.7714690758,-0.15706370753960577,-0.15706370753960577,-0.28132234171482057,-34828877.14690758,-15.706370753960579,-15.706370753960579,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5813223417148217,219.9173243141676,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE22,Sydsverige,Sweden,sweden_slu_empirical,Sydsverige,SE,SWE,baseline,Baseline,Observed 2024 forest biomass allocation from FAOSTAT.,634200.0,2957136.9194000904,2722243.774029303,234893.14537078733,0.0,0.0,4.662782906654195,3.2197806273012857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.6295508819668536,251.49795017344687,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE22,Sydsverige,Sweden,sweden_slu_empirical,Sydsverige,SE,SWE,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",634200.0,2513566.381490077,2513566.381490077,0.0,443570.5379100135,0.0,3.9633654706560657,2.7368135332060923,-0.48296709409519334,40183.5059402168,-323502.3899414637,279250.22335576057,-4068.6606454863213,-0.006415422020634376,-0.006415422020634376,-0.009172522288465705,-406866.06454863213,-0.6415422020634376,-0.6415422020634376,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.6295508819668536,251.49795017344687,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE22,Sydsverige,Sweden,sweden_slu_empirical,Sydsverige,SE,SWE,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,634200.0,2957136.9194000904,2769222.4031034606,187914.51629662985,46978.62907415747,46978.62907415747,4.662782906654195,3.2197806273012857,0.0,939.5725814831385,32885.04035191052,0.0,33824.612933393655,0.053334299800368426,0.053334299800368426,0.7200000000000059,3382461.2933393656,5.3334299800368425,5.3334299800368425,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.6295508819668536,251.49795017344687,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE22,Sydsverige,Sweden,sweden_slu_empirical,Sydsverige,SE,SWE,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,634200.0,3400707.457310104,2722243.774029303,678463.6832808008,443570.5379100135,0.0,5.362200342652324,3.702747721396478,0.48296709409519245,-44357.05379100135,177428.2151640053,-279250.22335576057,-146179.06198275663,-0.23049363289617886,-0.23049363289617886,-0.3295508819668536,-14617906.198275663,-23.049363289617887,-23.049363289617887,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.6295508819668536,251.49795017344687,0.07943262411347518,0.275808936825886,0.6905276723705879,0.3094723276294122
SE23,Västsverige,Sweden,sweden_slu_empirical,Västsverige,SE,SWE,baseline,Baseline,Observed 2024 forest biomass allocation from FAOSTAT.,2957400.0,11369471.095563022,10466364.171660144,903106.9239028783,0.0,0.0,3.8444143827561446,2.654674515352611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5899099596810298,231.22788034534835,0.07943262411347517,0.275808936825886,0.6905276723705879,0.3094723276294122
SE23,Västsverige,Sweden,sweden_slu_empirical,Västsverige,SE,SWE,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",2957400.0,9664050.431228569,9664050.431228569,0.0,1705420.6643344534,0.0,3.267752225342723,2.256473338049719,-0.39820117730289173,154495.79162481392,-1243787.8840358835,1006044.6353367325,-83247.45707433717,-0.02814886625899005,-0.02814886625899005,-0.04881344457428912,-8324745.707433717,-2.814886625899005,-2.814886625899005,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5899099596810298,231.22788034534835,0.07943262411347517,0.275808936825886,0.6905276723705879,0.3094723276294122
SE23,Västsverige,Sweden,sweden_slu_empirical,Västsverige,SE,SWE,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,2957400.0,11369471.095563022,10646985.55644072,722485.5391223027,180621.38478057567,180621.38478057567,3.8444143827561446,2.654674515352611,0.0,3612.427695611492,126434.96934640408,0.0,130047.39704201557,0.043973556854674904,0.043973556854674904,0.720000000000006,13004739.704201557,4.397355685467491,4.397355685467491,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5899099596810298,231.22788034534835,0.07943262411347517,0.275808936825886,0.6905276723705879,0.3094723276294122
SE23,Västsverige,Sweden,sweden_slu_empirical,Västsverige,SE,SWE,bioenergy_push,Bioenergy Push,Increase total harvest by 15 percent and allocate the extra harvest to direct energy use.,2957400.0,13074891.759897476,10466364.171660144,2608527.5882373317,1705420.6643344534,0.0,4.421076540169566,3.0528756926555025,0.39820117730289173,-170542.06643344543,682168.2657337822,-1006044.6353367325,-494418.4360363957,-0.16718010280530052,-0.16718010280530052,-0.2899099596810294,-49441843.60363957,-16.718010280530052,-16.718010280530052,forest_ha,True,False,conservation_priority|material_cascade|bioenergy_push,food_land_safeguard,True,0.5899099596810298,231.22788034534835,0.07943262411347517,0.275808936825886,0.6905276723705879,0.3094723276294122
