nuts2_id,nuts2_name,country,country_code,total_area_km2,total_land_area_ha,woodland_area_km2,cropland_area_km2,grassland_area_km2,agricultural_land_area_km2,feed_land_area_km2,woodland_share_of_land,cropland_share_of_land,grassland_share_of_land,agricultural_land_share_of_land,feed_land_share_of_agricultural_land,permanent_crop_share_of_agricultural_land,cropland_share_of_agricultural_land,share_of_country_woodland,modal_scenario_share_best,regional_estimated_forest_area_ha,regional_baseline_harvest_m3,optimized_regional_harvest_after_policy_m3,optimized_regional_harvest_change_m3,selected_food_crop_area_kha,selected_food_production_kt,food_production_intensity_index,optimized_policy,optimized_policy_label,optimized_policy_description,optimized_policy_type,optimized_target_area_ha,optimized_target_cropland_area_ha,optimized_policy_changed_harvest_m3,optimized_policy_delta_biodiversity_pressure_proxy,optimized_food_land_proxy_tco2e_per_ha,optimized_food_capacity_indexed_ha,optimized_policy_benefit_tco2e,optimized_policy_benefit_tco2e_per_ha_land,optimized_policy_value_eur,optimized_policy_value_eur_per_ha_land,optimized_policy_benefit_tco2e_per_land_ha,optimized_policy_value_eur_per_land_ha,optimized_policy_benefit_tco2e_per_forest_ha,optimized_policy_value_eur_per_forest_ha,forest_policy_eligible,policy_option_eligible,is_forest_only,includes_food_policy,available_policy_options,excluded_policy_categories,selected_policy,selected_policy_label,selected_policy_value_eur_per_ha_land,selected_policy_value_eur_per_land_ha,switch_from_unconstrained,optimized_minus_unconstrained_value_eur_per_ha_land,optimized_minus_unconstrained_value_eur_per_land_ha
FRF2,Champagne-Ardenne,France,FR,77173.0,7717300.0,55586.0,521.0,2548.0,3069.0,2548.0,0.7202778173713604,0.006751065787257201,0.03301672864862063,0.039767794435877836,0.830237862495927,0.0,0.16976213750407299,0.03980596151312209,0.855,704788.4321667345,1902701.0767503278,1902701.0767503278,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,5558600.0,0.0,4821880.0,0.0,0.0,0.0,138196.49018464304,0.017907362702582905,13819649.018464303,1.79073627025829,0.017907362702582905,1.79073627025829,0.19608223386951018,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.79073627025829,1.79073627025829,False,0.0,0.0
FRM0,Corse,France,FR,3030.0,303000.0,104.0,589.0,1105.0,1694.0,1105.0,0.034323432343234324,0.19438943894389438,0.36468646864686466,0.5590759075907591,0.6523022432113341,0.0,0.3476977567886659,7.447594713353537e-05,0.855,1318.6413295675238,3559.9055874147107,3559.9055874147107,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,8470.0,2945.0,0.0,0.0,0.4316275329031084,2973.642192901486,3655.885203689328,0.012065627734948278,365588.5203689328,1.2065627734948277,0.012065627734948278,1.2065627734948277,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.2065627734948277,1.2065627734948277,False,0.0,0.0
FRC2,Franche-Comté,France,FR,312432.0,31243200.0,201608.0,2271.0,9037.0,11308.0,10702.0,0.645286014236698,0.007268781686895068,0.02892469401341732,0.03619347570031239,0.9464096215068978,0.0015917934205871948,0.20083126989741776,0.14437448797786345,0.855,2556236.9343408593,6901013.900649087,6901013.900649087,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,20160800.0,0.0,4821880.0,0.0,0.0,0.0,501232.6483853041,0.016042935691136122,50123264.83853041,1.6042935691136122,0.016042935691136122,1.6042935691136122,0.19608223386951018,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.6042935691136122,1.6042935691136122,False,0.0,0.0
FRD2,Haute-Normandie ,France,FR,72012.0,7201200.0,51896.0,1250.0,3083.0,4333.0,3083.0,0.7206576681664167,0.017358218074765317,0.04281230905960118,0.06017052713436649,0.7115162704823448,0.0,0.2884837295176552,0.03716349761963415,0.855,658002.0234541944,1776392.8881199406,1776392.8881199406,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,5189600.0,0.0,4821880.0,0.0,0.0,0.0,129022.5066495563,0.01791680645580685,12902250.664955627,1.7916806455806848,0.01791680645580685,1.7916806455806848,0.1960822338695102,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.7916806455806848,1.7916806455806848,False,0.0,0.0
FR10,Ile-de-France,France,FR,34465.0,3446500.0,17803.0,3904.0,4198.0,8102.0,5828.0,0.516553024807776,0.11327433628318584,0.12180472943565937,0.2350790657188452,0.7193285608491731,0.0,0.48185633176993337,0.012748993142483945,0.855,225728.57298356373,609394.2228148471,609394.2228148471,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,1780300.0,0.0,4821880.0,0.0,0.0,0.0,44261.362838793946,0.012842409063918162,4426136.283879394,1.2842409063918159,0.012842409063918162,1.2842409063918159,0.1960822338695102,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.2842409063918159,1.2842409063918159,False,0.0,0.0
FRJ1,Languedoc-Roussillon,France,FR,244381.0,24438100.0,33768.0,42778.0,103358.0,146136.0,116948.0,0.13817768157098956,0.17504634157319923,0.42293795344155233,0.5979842950147516,0.8002682432802322,0.0034009415886571415,0.2927273224941151,0.02418176714235791,0.855,428152.6963157322,1155873.9603444226,1155873.9603444226,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,730680.0,213890.00000000003,0.0,0.0,0.46173087415518654,215970.23043792832,337377.5151277117,0.013805390563411709,33737751.51277117,1.3805390563411708,0.013805390563411709,1.3805390563411708,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.3805390563411708,1.3805390563411708,False,0.0,0.0
FRI2,Limousin,France,FR,247763.0,24776300.0,32608.0,49380.0,104834.0,154214.0,108437.0,0.13160964308633655,0.19930336652365366,0.4231220965196579,0.6224254630433116,0.7031592462422348,0.001938864175755768,0.32020439130040074,0.023351073885868476,0.855,413444.77379363286,1116167.3211001817,1116167.3211001817,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,771070.0,246900.0,0.0,0.0,0.44208976313565185,249301.27586668145,340882.15366100706,0.0137583962763208,34088215.366100706,1.3758396276320801,0.0137583962763208,1.3758396276320801,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.3758396276320801,1.3758396276320801,False,0.0,0.0
FRF3,Lorraine,France,FR,76709.0,7670900.0,51327.0,427.0,2398.0,2825.0,2784.0,0.6691131418738349,0.0055664915459724415,0.03126099936122228,0.03682749090719472,0.9854867256637169,0.0,0.1511504424778761,0.03675602825502856,0.855,650787.5338722336,1756916.096973412,1756916.096973412,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,5132700.0,0.0,4821880.0,0.0,0.0,0.0,127607.87341609709,0.016635319638646978,12760787.341609709,1.6635319638646977,0.016635319638646978,1.6635319638646977,0.19608223386951018,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.6635319638646977,1.6635319638646977,False,0.0,0.0
FRE1,Nord-Pas de Calais,France,FR,71640.0,7164000.0,51822.0,1369.0,2723.0,4092.0,3565.0,0.7233668341708542,0.019109436069235063,0.038009491903964264,0.05711892797319933,0.8712121212121212,0.004398826979472141,0.33455522971652,0.03711050511878913,0.855,657063.7594312329,1773859.8783750492,1773859.8783750492,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,5182200.0,0.0,4821880.0,0.0,0.0,0.0,128838.52974397459,0.01798416104745597,12883852.974397458,1.798416104745597,0.01798416104745597,1.798416104745597,0.19608223386951018,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.798416104745597,1.798416104745597,False,0.0,0.0
FRG0,Pays de la Loire,France,FR,165152.0,16515200.0,97781.0,560.0,2691.0,3251.0,2691.0,0.5920667021894982,0.003390815733385003,0.016294080604534005,0.01968489633791901,0.8277453091356506,0.0,0.17225469086434944,0.07002242871792522,0.855,1239789.1139080967,3347030.0792595944,3347030.0792595944,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,9778100.0,0.0,4821880.0,0.0,0.0,0.0,243100.61898220022,0.01471981077929424,24310061.89822002,1.4719810779294238,0.01471981077929424,1.4719810779294238,0.19608223386951018,19.608223386951018,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.4719810779294238,1.4719810779294238,False,0.0,0.0
FRE2,Picardie,France,FR,71640.0,7164000.0,50690.0,1009.0,3288.0,4297.0,3966.0,0.7075656058068118,0.01408431044109436,0.04589614740368509,0.059980457844779456,0.9229695136141494,0.0,0.23481498720037236,0.036299863078835655,0.855,642710.8557286325,1735111.675250497,1735111.675250497,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,5069000.0,0.0,4821880.0,0.0,0.0,0.0,126024.18032345476,0.01759131495302272,12602418.032345476,1.7591314953022719,0.01759131495302272,1.7591314953022719,0.1960822338695102,19.60822338695102,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,material_cascade,Material Cascade,1.7591314953022719,1.7591314953022719,False,0.0,0.0
FRI3,Poitou-Charentes,France,FR,247763.0,24776300.0,31635.0,52013.0,88961.0,140974.0,96576.0,0.12768250303717665,0.20993045773582011,0.3590568406097763,0.5689872983455964,0.6850624937931817,0.006667896207811369,0.36895455899669444,0.022654294111244148,0.855,401107.8698160444,1082861.6659410035,1082861.6659410035,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,704870.0,260065.0,0.0,0.0,0.4391797674506496,262594.31473579793,309564.6426829394,0.012494385468489622,30956464.268293943,1.2494385468489622,0.012494385468489622,1.2494385468489622,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.2494385468489622,1.2494385468489622,False,0.0,0.0
FRK2,Rhône-Alpes,France,FR,8607.0,860700.0,821.0,1760.0,3374.0,5134.0,3736.0,0.09538747531079354,0.20448472173812013,0.3920065063320553,0.5964912280701754,0.7276977015971952,0.0,0.3428126217374367,0.000587930313429159,0.855,10409.658957451318,28102.716223725743,28102.716223725743,0.0,9335.880000000001,69461.45999999999,1.0097257021736794,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,25670.0,8800.0,0.0,0.0,0.44670662458028054,8885.586179128379,11466.9590529758,0.013322829154148718,1146695.9052975802,1.3322829154148719,0.013322829154148718,1.3322829154148719,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.3322829154148719,1.3322829154148719,False,0.0,0.0
DEA5,Arnsberg,Germany,DE,336830.0,33683000.0,219418.0,17902.0,19471.0,37373.0,26636.0,0.651420597927738,0.0531484725232313,0.05780660867499926,0.11095508119823057,0.71270703449014,0.005779573488882348,0.47900891017579533,0.0965050786359506,0.7525,1107550.1854733508,6835637.596908396,6835637.596908396,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,21941800.0,0.0,4707116.4,0.0,0.0,0.0,327067.65959801205,0.009710170103554079,32706765.959801205,0.9710170103554079,0.009710170103554079,0.9710170103554079,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3147951580098434,1.3147951580098434,True,-0.3437781476544355,-0.3437781476544355
DE30,Berlin,Germany,DE,14990.0,1499000.0,4125.0,7560.0,1973.0,9533.0,1973.0,0.2751834556370914,0.5043362241494329,0.13162108072048032,0.6359573048699133,0.20696527850624147,0.0,0.7930347214937585,0.0018142697926938367,0.7525,20821.648702830087,128508.1674577616,128508.1674577616,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,47665.0,37800.0,0.0,0.0,0.34406673836227974,38642.21003822491,16399.941084038062,0.01094058778121285,1639994.1084038063,1.0940587781212852,0.01094058778121285,1.0940587781212852,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.0940587781212852,1.0940587781212852,False,0.0,0.0
DE40,Brandenburg,Germany,DE,14990.0,1499000.0,4341.0,7609.0,1805.0,9414.0,1805.0,0.2895930620413609,0.5076050700466977,0.12041360907271514,0.6280186791194129,0.19173571276821755,0.0,0.8082642872317825,0.0019092715563839866,0.7525,21911.94594399646,135237.3224082771,135237.3224082771,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,47070.0,38045.0,0.0,0.0,0.34102082521467497,38892.66880699118,16051.85024285475,0.010708372410176619,1605185.024285475,1.0708372410176619,0.010708372410176619,1.0708372410176619,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,1.0708372410176619,1.0708372410176619,False,0.0,0.0
DE91,Braunschweig,Germany,DE,15727.0,1572700.0,7644.0,2887.0,3302.0,6189.0,3720.0,0.4860431105741718,0.18356965727729382,0.20995739810516945,0.3935270553824633,0.6010664081434803,0.025852318629827113,0.46647277427694295,0.003362006859479197,0.7525,38584.40792349895,238137.31685991024,238137.31685991024,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,30945.0,14435.0,0.0,0.0,0.42676481208420164,14756.621743433243,13206.23710994562,0.008397174992017307,1320623.710994562,0.8397174992017307,0.008397174992017307,0.8397174992017307,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,0.9810054063378777,0.9810054063378777,True,-0.14128790713614703,-0.14128790713614703
DE50,Bremen,Germany,DE,14992.0,1499200.0,4605.0,6793.0,1615.0,8408.0,2026.0,0.30716382070437565,0.45310832443970117,0.10772411953041622,0.5608324439701174,0.24096098953377734,0.028187440532825882,0.8079210275927687,0.002025384823116392,0.7525,23244.531460977585,143461.84512557386,143461.84512557386,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,42040.0,33965.0,0.0,0.0,0.35509399664771085,34721.76359651612,14928.151619069764,0.009957411698952617,1492815.1619069765,0.9957411698952618,0.009957411698952617,0.9957411698952618,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,food_land_safeguard,Food-Land Safeguard,0.9957411698952618,0.9957411698952618,False,0.0,0.0
DED4,Chemnitz,Germany,DE,9414.0,941400.0,5480.0,1443.0,1091.0,2534.0,1091.0,0.5821117484597408,0.1532823454429573,0.11589122583386446,0.26917357127682173,0.43054459352801894,0.0,0.569455406471981,0.002410229930657509,0.7525,27661.244822183966,170721.15337418995,170721.15337418995,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,548000.0,0.0,4707116.4,0.0,0.0,0.0,8168.567640745544,0.008677042320740964,816856.7640745544,0.8677042320740965,0.008677042320740964,0.8677042320740965,0.2953073042538728,29.530730425387283,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.1749055997464974,1.1749055997464974,True,-0.3072013676724009,-0.3072013676724009
DE71,Darmstadt,Germany,DE,16263.0,1626300.0,8940.0,2127.0,3673.0,5800.0,3939.0,0.549714074893931,0.1307876775502675,0.22585008915944169,0.35663776670970915,0.6791379310344827,0.03637931034482759,0.3667241379310345,0.003932017441620097,0.7525,45126.1913704972,278512.24656300334,278512.24656300334,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,894000.0,0.0,4707116.4,0.0,0.0,0.0,13326.093924865905,0.008194117890220688,1332609.3924865907,0.8194117890220689,0.008194117890220688,0.8194117890220689,0.29530730425387275,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.1095157357007255,1.1095157357007255,True,-0.2901039466786566,-0.2901039466786566
DEA4,Detmold,Germany,DE,336176.0,33617600.0,228318.0,19679.0,14613.0,34292.0,27219.0,0.6791621055637523,0.05853778972918947,0.04346830231783352,0.10200609204702299,0.7937419806368833,0.0027703254403359384,0.5738656246354835,0.10041950315836883,0.7525,1152474.4699473358,7112903.703665749,7112903.703665749,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22831800.0,0.0,4707116.4,0.0,0.0,0.0,340334.12894155865,0.010123689048045031,34033412.89415586,1.012368904804503,0.010123689048045031,1.012368904804503,0.2953073042538728,29.530730425387272,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3707872467337108,1.3707872467337108,True,-0.35841834192920774,-0.35841834192920774
DED2,Dresden,Germany,DE,9414.0,941400.0,5788.0,1396.0,927.0,2323.0,927.0,0.6148289781176971,0.14828978117697048,0.09847036328871893,0.2467601444656894,0.3990529487731382,0.0,0.6009470512268618,0.0025456954085119822,0.7525,29215.927925328615,180316.42987770282,180316.42987770282,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,578800.0,0.0,4707116.4,0.0,0.0,0.0,8627.676916904236,0.009164730100811808,862767.6916904236,0.9164730100811809,0.009164730100811808,0.9164730100811809,0.2953073042538728,29.530730425387283,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.2409404400242203,1.2409404400242203,True,-0.32446742994303945,-0.32446742994303945
DEA1,Düsseldorf,Germany,DE,338363.0,33836300.0,223189.0,13263.0,18221.0,31484.0,26956.0,0.6596140831001025,0.0391975481952814,0.05385045055162651,0.0930479987469079,0.8561809172913226,0.005367805869648076,0.42126159319019185,0.09816365109370781,0.7525,1126584.958142047,6953117.427086147,5910149.8130232245,-1042967.6140629221,6408.329999999999,56671.03,1.022280688841929,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,22318900.0,0.0,10624784.25,-0.46288901983165776,0.0,0.0,450473.6532043327,0.01331332483765461,45047365.32043327,1.331332483765461,0.01331332483765461,1.331332483765461,0.39985768489865997,39.985768489866,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.331332483765461,1.331332483765461,False,0.0,0.0
DE13,Freiburg,Germany,DE,49035.0,4903500.0,22512.0,12125.0,8796.0,20921.0,10181.0,0.45910064239828696,0.24727235648006526,0.17938207402875497,0.42665443050882024,0.4866402179628125,0.026576167487213805,0.5795612064432867,0.009901294926817855,0.7525,113633.2013571178,701327.482620395,701327.482620395,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,104605.0,60625.0,0.0,0.0,0.403988151376676,61975.76676104194,42259.18057475719,0.008618166732896337,4225918.05747572,0.8618166732896338,0.008618166732896337,0.8618166732896338,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,0.9266260593918709,0.9266260593918709,True,-0.06480938610223708,-0.06480938610223708
DE72,Gießen,Germany,DE,16263.0,1626300.0,9397.0,1817.0,3629.0,5446.0,4132.0,0.5778146713398512,0.11172600381233475,0.22314456127405768,0.3348705650863924,0.7587219977965479,0.019831068674256335,0.33363936834373853,0.004133016543501572,0.7525,47432.97766315014,292749.39384256623,248836.98476618133,-43912.40907638491,6408.329999999999,56671.03,1.022280688841929,conservation_priority,Conservation Priority,"Reduce total harvest by 15 percent, taking the cut from wood fuel first to emulate a conservation-first policy that protects standing biomass.",forest_biomass,939700.0,0.0,10624784.25,-0.46288901983165776,0.0,0.0,18966.440636237065,0.011662325915413555,1896644.0636237066,1.1662325915413556,0.011662325915413555,1.1662325915413556,0.39985768489865997,39.985768489866,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.1662325915413556,1.1662325915413556,False,0.0,0.0
DE60,Hamburg,Germany,DE,16261.0,1626100.0,8973.0,1966.0,4151.0,6117.0,4151.0,0.5518110817292909,0.12090277350716438,0.25527335342229873,0.3761761269294631,0.6786006212195521,0.0,0.32139937878044794,0.003946531599961648,0.7525,45292.764560119846,279540.3119026654,279540.3119026654,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,30585.0,9830.0,0.0,0.0,0.43839380690494184,10049.01917131616,13408.274584187646,0.008245664217568198,1340827.4584187646,0.8245664217568198,0.008245664217568198,0.8245664217568198,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.1137482307157982,1.1137482307157982,True,-0.2891818089589784,-0.2891818089589784
DE92,Hannover,Germany,DE,337547.0,33754700.0,221459.0,20333.0,11931.0,32264.0,24354.0,0.6560834491196782,0.06023753729110316,0.03534618882703742,0.09558372611814059,0.7548351103396975,0.0035023555665757503,0.6302070419042896,0.09740275733822651,0.7525,1117852.4848678904,6899221.880491739,6899221.880491739,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22145900.0,0.0,4707116.4,0.0,0.0,0.0,330110.0038598298,0.009779675241072497,33011000.385982983,0.9779675241072497,0.009779675241072497,0.9779675241072497,0.29530730425387275,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3242064265346425,1.3242064265346425,True,-0.34623890242739275,-0.34623890242739275
DE12,Karlsruhe,Germany,DE,49035.0,4903500.0,22437.0,13494.0,8634.0,22128.0,9610.0,0.4575711226674824,0.27519118996635056,0.17607831141021718,0.45126950137656774,0.43429139551699203,0.030142805495300073,0.6098156182212582,0.00986830820331433,0.7525,113254.62592615724,698990.9704847992,698990.9704847992,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,110640.0,67470.0,0.0,0.0,0.3940533825887249,68973.27807616495,43598.066249616524,0.00889121367382819,4359806.624961653,0.889121367382819,0.00889121367382819,0.889121367382819,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,0.9235389523176708,0.9235389523176708,True,-0.03441758493485181,-0.03441758493485181
DE73,Kassel,Germany,DE,15723.0,1572300.0,7628.0,2840.0,3939.0,6779.0,3939.0,0.4851491445652865,0.18062710678623672,0.25052470902499524,0.43115181581123196,0.5810591532674436,0.0,0.41894084673255644,0.003354969691798445,0.7525,38503.645164894035,237638.86093764982,237638.86093764982,0.0,6408.329999999999,56671.03,1.022280688841929,food_land_safeguard,Food-Land Safeguard,"Treat agricultural land as a constrained food and feed resource, and value retaining a small share of cropland and grassland against diversion into additional biomass supply.",food_land,33895.0,14200.0,0.0,0.0,0.4188855133145202,14516.385781555391,14198.124473795662,0.009030162484128768,1419812.4473795663,0.9030162484128769,0.009030162484128768,0.9030162484128769,,,False,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,0.9792010695028945,0.9792010695028945,True,-0.07618482109001767,-0.07618482109001767
DEB1,Koblenz,Germany,DE,64611.0,6461100.0,43541.0,7158.0,3064.0,10222.0,3064.0,0.6738945380817508,0.11078608905604309,0.047422265558496234,0.15820835461453933,0.29974564664449227,0.0,0.7002543533555077,0.01915033237422602,0.7525,219780.70452604236,1356454.3319462782,1356454.3319462782,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,4354100.0,0.0,4707116.4,0.0,0.0,0.0,64902.84738060251,0.010045169921623642,6490284.738060251,1.0045169921623642,0.010045169921623642,1.0045169921623642,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.360155448718945,1.360155448718945,True,-0.35563845655658066,-0.35563845655658066
DEA2,Köln,Germany,DE,336176.0,33617600.0,220120.0,20333.0,11899.0,32232.0,24322.0,0.6547760696777878,0.060483199276569415,0.035395150159440295,0.09587834943600972,0.7545917101017622,0.0035058327128319683,0.6308327128319682,0.0968138343679436,0.7525,1111093.6515071415,6857507.350497572,6857507.350497572,0.0,6408.329999999999,56671.03,1.022280688841929,material_cascade,Material Cascade,Keep harvest volume constant but shift 20 percent of wood fuel volume into industrial roundwood uses.,forest_biomass,22012000.0,0.0,4707116.4,0.0,0.0,0.0,328114.07100016595,0.009760187253110453,32811407.100016594,0.9760187253110453,0.009760187253110453,0.9760187253110453,0.2953073042538728,29.53073042538728,True,True,False,True,conservation_priority|material_cascade|bioenergy_push|food_land_safeguard,,conservation_priority,Conservation Priority,1.3215676764469921,1.3215676764469921,True,-0.34554895113594686,-0.34554895113594686
